ACCE;0.005547046661376953;0.005547046661376953;10.199298858642578;-0.9576807022094727;-0.28730419278144836;3
GDRF;0.005547046661376953;0.005547046661376953;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
MAGN;0.005547046661376953;0.005547046661376953;-13.100000381469727;-6.700000286102295;-23.100000381469727;3
GYRO;0.005547046661376953;0.005547046661376953;0.06414084881544113;0.29077184200286865;-0.15943582355976105;3
POS3;0.0116603374481201;0;4.605530998915583;4.503518937776789;1.28082585296715;-0.1005703960268961;0.1359522025299543;0.6997493877229513;0.6940845686597579;FLU02
GDRF;0.015496492385864258;0.015496492385864258;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.015496492385864258;0.015496492385864258;0.07330382615327835;0.33108896017074585;-0.20525072515010834;3
ACCE;0.015496492385864258;0.015496492385864258;9.184157371520996;-0.727837324142456;-0.38307225704193115;3
GYRO;0.025446176528930664;0.025446176528930664;0.07452555745840073;0.3396410644054413;-0.21380282938480377;3
GDRF;0.025446176528930664;0.025446176528930664;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
MAGN;0.025446176528930664;0.025446176528930664;-12.800000190734863;-7.0;-23.100000381469727;3
ACCE;0.025446176528930664;0.025446176528930664;8.446743965148926;-0.871489405632019;-0.6416460275650024;3
ACCE;0.03539562225341797;0.03539562225341797;7.910442352294922;-1.0821791887283325;-0.5841852426528931;3
GYRO;0.03539562225341797;0.03539562225341797;0.07147123664617538;0.35613444447517395;-0.19425514340400696;3
GDRF;0.03539562225341797;0.03539562225341797;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.04534506797790527;0.04534506797790527;0.0757472887635231;0.3695734739303589;-0.1472185254096985;3
MAGN;0.04534506797790527;0.04534506797790527;-12.300000190734863;-6.599999904632568;-24.5;3
GDRF;0.04534506797790527;0.04534506797790527;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
ACCE;0.04534506797790527;0.04534506797790527;8.063671112060547;-1.50355863571167;-0.689530074596405;3
GDRF;0.054785966873168945;0.054785966873168945;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.054785966873168945;0.054785966873168945;0.06902777403593063;0.3591887652873993;-0.07452555745840073;3
ACCE;0.054785966873168945;0.054785966873168945;8.111555099487305;-1.8100165128707886;-0.8331822156906128;3
GDRF;0.06473565101623535;0.06473565101623535;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.06473565101623535;0.06473565101623535;0.02076941914856434;0.2779437005519867;0.019547687843441963;3
ACCE;0.06473565101623535;0.06473565101623535;8.53293514251709;-1.9728221893310547;-0.9576807022094727;3
MAGN;0.06473565101623535;0.06473565101623535;-11.100000381469727;-7.700000286102295;-24.0;3
GDRF;0.07468509674072266;0.07468509674072266;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.07468509674072266;0.07468509674072266;-0.05925392732024193;0.11301007121801376;0.08491026610136032;3
ACCE;0.07468509674072266;0.07468509674072266;8.9064302444458;-2.183511972427368;-1.1971008777618408;3
MAGN;0.08463454246520996;0.08463454246520996;-12.0;-7.700000286102295;-23.100000381469727;3
GDRF;0.08463454246520996;0.08463454246520996;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.08463454246520996;0.08463454246520996;-0.20952677726745605;-0.14538592100143433;0.1319468915462494;3
ACCE;0.08463454246520996;0.08463454246520996;9.59596061706543;-2.279279947280884;-1.072602391242981;3
GYRO;0.09458422660827637;0.09458422660827637;-0.27000242471694946;-0.24373523890972137;0.12767083942890167;3
GDRF;0.09458422660827637;0.09458422660827637;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
ACCE;0.09458422660827637;0.09458422660827637;10.35252857208252;-2.2026655673980713;-1.0821791887283325;3
MAGN;0.10453367233276367;0.10453367233276367;-11.600000381469727;-7.599999904632568;-23.700000762939453;3
GDRF;0.10453367233276367;0.10453367233276367;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
ACCE;0.10453367233276367;0.10453367233276367;10.639832496643066;-1.9345149993896484;-1.2066776752471924;3
GYRO;0.10453367233276367;0.10453367233276367;-0.2981022298336029;-0.2681698501110077;0.09285151958465576;3
ACCE;0.11448311805725098;0.11448311805725098;10.457873344421387;-1.8195933103561401;-0.8906430602073669;3
GDRF;0.11448311805725098;0.11448311805725098;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.11448311805725098;0.11448311805725098;-0.28955012559890747;-0.2278527319431305;0.05253441259264946;3
ACCE;0.12443280220031738;0.12443280220031738;10.496180534362793;-1.7812861204147339;-0.5363011956214905;3
GDRF;0.12443280220031738;0.12443280220031738;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
MAGN;0.12443280220031738;0.12443280220031738;-12.199999809265137;-6.900000095367432;-22.200000762939453;3
GYRO;0.12443280220031738;0.12443280220031738;-0.23945917189121246;-0.16310101747512817;0.01160643994808197;3
GDRF;0.1343822479248047;0.1343822479248047;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.1343822479248047;0.1343822479248047;-0.16798794269561768;-0.1111774742603302;-0.033597588539123535;3
ACCE;0.1343822479248047;0.1343822479248047;10.189722061157227;-1.800439715385437;-0.3064578175544739;3
MAGN;0.144331693649292;0.144331693649292;-11.40000057220459;-7.5;-23.600000381469727;3
ACCE;0.144331693649292;0.144331693649292;10.160991668701172;-1.7621324062347412;-0.507570743560791;3
GDRF;0.144331693649292;0.144331693649292;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.144331693649292;0.144331693649292;-0.09651670604944229;-0.09285151958465576;-0.07635815441608429;3
GYRO;0.1542813777923584;0.1542813777923584;-0.05192354694008827;-0.09346238523721695;-0.11239920556545258;3
GDRF;0.1542813777923584;0.1542813777923584;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
ACCE;0.1542813777923584;0.1542813777923584;10.055646896362305;-1.6184803247451782;-0.8619126081466675;3
MAGN;0.1642308235168457;0.1642308235168457;-11.90000057220459;-7.700000286102295;-24.0;3
GYRO;0.1642308235168457;0.1642308235168457;-0.03176499158143997;-0.1062905490398407;-0.14782938361167908;3
ACCE;0.1642308235168457;0.1642308235168457;9.84495735168457;-1.4652514457702637;-1.2641384601593018;3
GDRF;0.1642308235168457;0.1642308235168457;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.174180269241333;0.174180269241333;-0.031154127791523933;-0.11850785464048386;-0.1722639948129654;3
ACCE;0.174180269241333;0.174180269241333;9.528923034667969;-1.2258312702178955;-1.3407529592514038;3
GDRF;0.174180269241333;0.174180269241333;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.18412995338439941;0.18412995338439941;-0.02076941914856434;-0.1014036312699318;-0.16920967400074005;3
ACCE;0.18412995338439941;0.18412995338439941;9.41400146484375;-1.015141487121582;-1.455674648284912;3
MAGN;0.18412995338439941;0.18412995338439941;-11.40000057220459;-8.0;-23.30000114440918;3
GDRF;0.18412995338439941;0.18412995338439941;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GDRF;0.19407939910888672;0.19407939910888672;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.19407939910888672;0.19407939910888672;-0.0006108652451075613;-0.06902777403593063;-0.14294247329235077;3
ACCE;0.19407939910888672;0.19407939910888672;9.078812599182129;-0.8044517636299133;-1.1492167711257935;3
ACCE;0.20402884483337402;0.20402884483337402;8.925583839416504;-0.8044517636299133;-0.9289502501487732;3
GYRO;0.20402884483337402;0.20402884483337402;0.03726277872920036;-0.03298672288656235;-0.10751228034496307;3
MAGN;0.20402884483337402;0.20402884483337402;-10.100000381469727;-7.800000190734863;-24.5;3
GDRF;0.20402884483337402;0.20402884483337402;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.21397829055786133;0.21397829055786133;0.08246681094169617;-0.007941247895359993;-0.07269296050071716;3
ACCE;0.21397829055786133;0.21397829055786133;8.676587104797363;-0.8044517636299133;-0.6129156351089478;3
GDRF;0.21397829055786133;0.21397829055786133;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.22392797470092773;0.22392797470092773;0.13561208546161652;0.0024434609804302454;-0.036651913076639175;3
ACCE;0.22392797470092773;0.22392797470092773;8.944737434387207;-1.0055646896362305;-0.7374141216278076;3
MAGN;0.22392797470092773;0.22392797470092773;-10.699999809265137;-8.0;-23.600000381469727;3
GDRF;0.22392797470092773;0.22392797470092773;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
GYRO;0.23387742042541504;0.23387742042541504;0.16493362188339233;-0.006719517521560192;-0.022602014243602753;3
ACCE;0.23387742042541504;0.23387742042541504;8.216899871826172;-0.7374141216278076;-0.47884035110473633;3
GDRF;0.23387742042541504;0.23387742042541504;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
ACCE;0.24382686614990234;0.24382686614990234;9.184157371520996;-1.0630255937576294;-0.9289502501487732;3
GYRO;0.24382686614990234;0.24382686614990234;0.19853121042251587;-0.02382374368607998;0.01038470957428217;3
MAGN;0.24382686614990234;0.24382686614990234;-10.699999809265137;-8.300000190734863;-23.600000381469727;3
GDRF;0.24382686614990234;0.24382686614990234;0.0024434609804302454;-0.0012217304902151227;0.004886921960860491;3
