ts,accuracy,x,y,z
0.0031249523162841797,3,5.900000095367432,13.0,-35.29999923706055
0.02302408218383789,3,5.0,12.600000381469727,-34.79999923706055
0.0429229736328125,3,5.900000095367432,12.699999809265137,-34.70000076293945
0.06282210350036621,3,4.700000286102295,12.90000057220459,-35.29999923706055
0.08272123336791992,3,4.900000095367432,13.5,-35.400001525878906
0.10262012481689453,3,4.700000286102295,13.199999809265137,-35.0
0.12251925468444824,3,4.599999904632568,13.100000381469727,-34.79999923706055
0.14241838455200195,3,4.900000095367432,13.600000381469727,-34.79999923706055
0.16231727600097656,3,4.0,12.90000057220459,-35.0
0.18221640586853027,3,4.300000190734863,13.199999809265137,-35.900001525878906
0.20211529731750488,3,4.400000095367432,12.90000057220459,-35.70000076293945
0.2220144271850586,3,4.099999904632568,13.600000381469727,-34.400001525878906
0.2419135570526123,3,4.099999904632568,13.600000381469727,-35.400001525878906
0.2618124485015869,3,4.599999904632568,13.5,-35.10000228881836
0.2817115783691406,3,4.0,13.199999809265137,-35.29999923706055
0.30161070823669434,3,4.300000190734863,13.300000190734863,-35.70000076293945
0.32150959968566895,3,3.700000047683716,13.300000190734863,-35.400001525878906
0.34140872955322266,3,3.200000047683716,13.100000381469727,-35.70000076293945
0.36130762100219727,3,3.700000047683716,13.199999809265137,-34.70000076293945
0.381206750869751,3,4.300000190734863,13.300000190734863,-35.70000076293945
0.4011058807373047,3,3.5,13.40000057220459,-36.20000076293945
0.4210047721862793,3,4.0,13.100000381469727,-34.79999923706055
0.440903902053833,3,4.0,13.600000381469727,-35.29999923706055
0.4608030319213867,3,2.9000000953674316,13.600000381469727,-35.29999923706055
0.48070192337036133,3,2.6000001430511475,13.300000190734863,-35.400001525878906
0.500601053237915,3,2.799999952316284,12.5,-35.900001525878906
0.5204999446868896,3,3.700000047683716,13.199999809265137,-35.29999923706055
0.5403990745544434,3,2.9000000953674316,13.199999809265137,-35.29999923706055
0.5602982044219971,3,3.4000000953674316,13.0,-35.900001525878906
0.5801970958709717,3,2.799999952316284,12.90000057220459,-35.29999923706055
0.6000962257385254,3,3.1000001430511475,13.100000381469727,-34.79999923706055
0.6199953556060791,3,3.200000047683716,13.100000381469727,-36.0
0.6398942470550537,3,3.4000000953674316,12.90000057220459,-34.79999923706055
0.6597933769226074,3,2.9000000953674316,13.300000190734863,-34.79999923706055
0.679692268371582,3,2.5,12.90000057220459,-34.79999923706055
0.7014753818511963,3,2.0,13.300000190734863,-35.400001525878906
0.72137451171875,3,2.9000000953674316,12.40000057220459,-35.10000228881836
0.7412734031677246,3,3.5,12.90000057220459,-34.70000076293945
0.7611725330352783,3,2.5,11.90000057220459,-36.0
0.7810714244842529,3,2.6000001430511475,13.0,-35.0
0.8009705543518066,3,2.9000000953674316,12.800000190734863,-35.400001525878906
0.8208696842193604,3,3.200000047683716,12.800000190734863,-35.70000076293945
0.840768575668335,3,2.9000000953674316,13.199999809265137,-34.70000076293945
0.8606677055358887,3,1.7000000476837158,12.90000057220459,-35.0
0.8805668354034424,3,3.1000001430511475,12.5,-35.60000228881836
0.900465726852417,3,3.5,12.199999809265137,-35.29999923706055
0.9203648567199707,3,3.200000047683716,12.300000190734863,-36.0
0.9402637481689453,3,2.299999952316284,12.5,-35.0
0.960162878036499,3,2.799999952316284,11.600000381469727,-35.900001525878906
0.9800620079040527,3,3.1000001430511475,12.300000190734863,-34.79999923706055
0.9999608993530273,3,2.9000000953674316,12.0,-34.10000228881836
1.019860029220581,3,2.799999952316284,11.699999809265137,-34.79999923706055
1.0397591590881348,3,3.5,11.90000057220459,-35.70000076293945
1.0596580505371094,3,3.5,11.90000057220459,-34.79999923706055
1.079557180404663,3,3.200000047683716,12.300000190734863,-33.5
1.0994560718536377,3,3.1000001430511475,11.40000057220459,-34.5
1.1193552017211914,3,3.799999952316284,11.300000190734863,-36.20000076293945
1.1392543315887451,3,3.5,11.100000381469727,-35.0
1.1591532230377197,3,3.5,11.40000057220459,-35.400001525878906
1.1790523529052734,3,4.400000095367432,11.600000381469727,-36.0
1.198951244354248,3,3.1000001430511475,10.699999809265137,-35.400001525878906
1.2188503742218018,3,3.799999952316284,11.100000381469727,-35.900001525878906
1.2387495040893555,3,3.700000047683716,10.90000057220459,-35.400001525878906
1.25864839553833,3,3.700000047683716,11.40000057220459,-34.79999923706055
1.2785475254058838,3,4.599999904632568,11.199999809265137,-35.70000076293945
1.2984466552734375,3,4.099999904632568,10.800000190734863,-34.10000228881836
1.318345546722412,3,4.099999904632568,10.600000381469727,-34.70000076293945
1.3382446765899658,3,3.1000001430511475,10.90000057220459,-34.5
1.3581435680389404,3,4.900000095367432,10.5,-36.0
