,ts,x
0,0.005547046661376953,1.5447987300537487
1,0.015496492385864258,1.5455218188695572
2,0.025446176528930664,1.5462571247599979
3,0.03539562225341797,1.5469618876807352
4,0.04534506797790527,1.5477094111226462
5,0.054785966873168945,1.54839024796411
6,0.06473565101623535,1.5485879924714527
7,0.07468509674072266,1.5479855037525259
8,0.08463454246520996,1.5458802865341266
9,0.09458422660827637,1.5431703126028142
10,0.10453367233276367,1.5401793408587536
11,0.11448311805725098,1.53727389015704
12,0.12443280220031738,1.5348693487539848
13,0.1343822479248047,1.5331795198813043
14,0.144331693649292,1.5322044033750852
15,0.1542813777923584,1.5316752182215412
16,0.1642308235168457,1.5313476188600024
17,0.174180269241333,1.5310261281363629
18,0.18412995338439941,1.530808484260734
19,0.19407939910888672,1.5307924261625585
20,0.20402884483337402,1.531155104504126
21,0.21397829055786133,1.5319698231678183
22,0.22392797470092773,1.5333159943382915
23,0.23387742042541504,1.534955381111401
24,0.24382686614990234,1.5369307437699018
25,0.25377655029296875,1.539064931110638
26,0.26372599601745605,1.5414373560707744
27,0.27367544174194336,1.5438342156570133
28,0.28362512588500977,1.5463349220912632
29,0.29357457160949707,1.5488417373459513
30,0.3035240173339844,1.5512324883501705
31,0.3134737014770508,1.5532933718125996
32,0.3234231472015381,1.5551221267144855
33,0.3333725929260254,1.5567554047565635
34,0.3433222770690918,1.5582176403265176
35,0.3532717227935791,1.5595882463615118
36,0.3632211685180664,1.560824462027448
37,0.3731706142425537,1.5621156556021152
38,0.3831202983856201,1.5636084343801913
39,0.3930697441101074,1.565229495109218
40,0.4030191898345947,1.5670154894899306
41,0.41296887397766113,1.5690397210132059
42,0.42291831970214844,1.571314407617944
43,0.43286776542663574,1.5737967883955415
44,0.44281744956970215,1.5764257765423235
45,0.45276689529418945,1.5791341773878513
46,0.46271634101867676,1.5817937089811738
47,0.47266602516174316,1.5843371760856089
48,0.48261547088623047,1.5867096010457453
49,0.4925649166107178,1.5888437886249
50,0.5025146007537842,1.5907397384356436
51,0.5124640464782715,1.5922874954353747
52,0.5224134922027588,1.5932427130501448
53,0.5323629379272461,1.5933610453076388
54,0.5423126220703125,1.59294181589705
55,0.5522620677947998,1.592394305049601
56,0.5622115135192871,1.5922805085081335
57,0.5721611976623535,1.5926492952678082
58,0.5821106433868408,1.5934151446792957
59,0.5920600891113281,1.594504752663123
60,0.6020097732543945,1.5957898372683401
61,0.6119592189788818,1.5970993567380782
62,0.6219086647033691,1.598060683009374
63,0.6318583488464355,1.598496664953577
64,0.6418077945709229,1.5983156732368942
65,0.6517572402954102,1.5973772085953233
66,0.6617069244384766,1.5957301400053976
67,0.6716563701629639,1.5935149669695374
68,0.6816058158874512,1.590866079692888
69,0.6915552616119385,1.5877468262362955
70,0.7015049457550049,1.584413769488382
71,0.7114543914794922,1.5808546930599685
72,0.7214038372039795,1.577216204171228
73,0.7313535213470459,1.574090841596174
74,0.7413029670715332,1.5724315559316155
75,0.7512524127960205,1.5726170833643254
76,0.7612020969390869,1.5748184658523379
77,0.7711515426635742,1.5773374985690887
78,0.7811009883880615,1.5798748573299226
79,0.7910506725311279,1.5817219380374727
80,0.8010001182556152,1.5821395942505179
81,0.815065860748291,1.5811970133121787
82,0.8250155448913574,1.5793911198015986
83,0.8349649906158447,1.5773653150435265
84,0.844914436340332,1.5752784237201987
85,0.8548641204833984,1.572934968733388
86,0.8648135662078857,1.5704082545872504
87,0.874763011932373,1.5677104980583962
88,0.8847124576568604,1.5649760897393998
89,0.8946621417999268,1.562278332972127
90,0.9046115875244141,1.55964777173956
91,0.9145610332489014,1.557285991096097
92,0.9245107173919678,1.5552540775175867
93,0.9344601631164551,1.5536070091660794
94,0.9444096088409424,1.5523386773701486
95,0.9543592929840088,1.5513208000298317
96,0.9643087387084961,1.550443421953517
97,0.9742581844329834,1.5495721525337276
98,0.9842078685760498,1.548566492506462
99,0.9941573143005371,1.5474569856311855
100,1.0041067600250244,1.546164219209152
101,1.0140564441680908,1.5448836698617514
102,1.0240058898925781,1.5436519899304686
103,1.0339553356170654,1.542493613802987
104,1.0439047813415527,1.5415307146098194
105,1.0538544654846191,1.540635010325509
106,1.0638039112091064,1.5396721111323415
107,1.0737533569335938,1.5387641897733983
108,1.0837030410766602,1.538094505631524
109,1.0936524868011475,1.537852427386838
110,1.1036019325256348,1.538074606740075
111,1.1135516166687012,1.5386205444272336
112,1.1235010623931885,1.539227568880814
113,1.1334505081176758,1.5393336838345704
114,1.1434001922607422,1.5379798306088621
115,1.1533496379852295,1.5354286818366225
116,1.1632990837097168,1.5322727762918649
117,1.1732487678527832,1.5292085004310785
118,1.1831982135772705,1.5260831380944426
119,1.1931476593017578,1.522401888535517
120,1.2030971050262451,1.5188061600189386
121,1.2130467891693115,1.516536008910435
122,1.2229962348937988,1.5153043289791521
123,1.2329456806182861,1.5154409871969101
124,1.2428953647613525,1.5170315044793958
125,1.2528448104858398,1.519312299666154
126,1.2627942562103271,1.521660290000188
127,1.2727439403533936,1.5235928917500852
128,1.2826933860778809,1.5252628217313167
129,1.2926428318023682,1.5268289046261188
130,1.3025925159454346,1.5282483796748993
131,1.3125419616699219,1.5294051828805084
132,1.3224914073944092,1.5302993140045282
133,1.3324410915374756,1.5307719478506323
134,1.342390537261963,1.5308719541478633
135,1.3523399829864502,1.5307764835666593
136,1.3622894287109375,1.5307359908592617
137,1.372239112854004,1.5312269506749425
138,1.3821885585784912,1.532493709623507
139,1.3921380043029785,1.5349638730880533
140,1.402087688446045,1.5387962658998284
141,1.4120371341705322,1.5429463087913309
142,1.4219865798950195,1.546797027587584
143,1.431936264038086,1.550207923173598
144,1.4418857097625732,1.55381429600685
145,1.4518351554870605,1.5576344715949808
146,1.461784839630127,1.56154016798704
147,1.4717342853546143,1.5653298003670488
148,1.4816837310791016,1.5689544992443833
149,1.491633415222168,1.5724020469185624
150,1.5015828609466553,1.5757090956565654
151,1.5115323066711426,1.5788389934298313
152,1.5214817523956299,1.5817489798661981
153,1.5314314365386963,1.5844451633092675
154,1.5413808822631836,1.5869153267738139
155,1.551330327987671,1.589208339273623
156,1.5612800121307373,1.591366961240462
157,1.571258544921875,1.5934278158542428
158,1.5812079906463623,1.595384852468661
159,1.5911574363708496,1.5973052371439254
160,1.601107120513916,1.599451641797713
161,1.6110565662384033,1.601359809159926
162,1.6210060119628906,1.6024494171437536
163,1.630955696105957,1.6026532702889955
164,1.6409051418304443,1.6021607373130236
165,1.6508545875549316,1.6013200111013566
166,1.660804271697998,1.6007358480763352
167,1.6707537174224854,1.6006403774951312
168,1.6807031631469727,1.6009480779652212
169,1.69065260887146,1.6016894927506065
170,1.7006022930145264,1.6026386014704321
171,1.7105517387390137,1.6036671229635093
172,1.720501184463501,1.6042741474170898
173,1.7304508686065674,1.6041970025577312
174,1.7404003143310547,1.6036372743972305
175,1.750349760055542,1.6021734657414917
176,1.7602994441986084,1.5994940350183016
177,1.7702488899230957,1.5966191275247101
178,1.780198335647583,1.595344686997748
179,1.7901480197906494,1.5966480976470474
180,1.8000974655151367,1.600914204789019
181,1.810046911239624,1.607104537320948
182,1.8199965953826904,1.614327232194758
183,1.8299460411071777,1.6212689289577966
184,1.839895486831665,1.6260725975759989
185,1.8498449325561523,1.6282556544073585
186,1.8597946166992188,1.6281235316765224
187,1.869744062423706,1.6263909422826683
188,1.8796935081481934,1.6233694270324621
189,1.8896431922912598,1.620769408769599
190,1.899592638015747,1.619733205698124
191,1.9095420837402344,1.6193689543974312
192,1.9194917678833008,1.6186626183164035
193,1.929441213607788,1.6168933769833957
194,1.9393906593322754,1.614250598288766
195,1.9493403434753418,1.6114123426449214
196,1.959289789199829,1.6085924129855547
197,1.9692392349243164,1.606114567942611
198,1.9791889190673828,1.6040521110069668
199,1.9891383647918701,1.601989654309741
200,1.9990878105163574,1.5997317207527075
201,2.0090372562408447,1.5974860045087254
202,2.018986940383911,1.595502960033408
203,2.0289363861083984,1.5937153926563177
204,2.0388858318328857,1.5917995437157069
205,2.048835515975952,1.5896943262588894
206,2.0587849617004395,1.5875280224752342
207,2.0687344074249268,1.5852028937709246
208,2.078684091567993,1.5825112455856716
209,2.0886335372924805,1.579257601834527
210,2.0985829830169678,1.5759062195789728
211,2.108532667160034,1.5733428531062519
212,2.1184821128845215,1.5715858290862952
213,2.128431558609009,1.5701586722206984
214,2.138381242752075,1.5685177123618042
215,2.1483306884765625,1.5660398673188602
216,2.15828013420105,1.5629694831144725
217,2.168229579925537,1.55966086123108
218,2.1781792640686035,1.5563583479893124
219,2.188128709793091,1.5529764225256357
220,2.198078155517578,1.5500221025717174
221,2.2080278396606445,1.5475686919164573
222,2.217977285385132,1.5452741064202702
223,2.227926731109619,1.543559842921487
224,2.2378764152526855,1.5430001145225678
225,2.247825860977173,1.5431673160043273
226,2.25777530670166,1.543242887694082
227,2.2677249908447266,1.543068004395506
228,2.277674436569214,1.542777056935868
229,2.287623882293701,1.5424555662122286
230,2.2975733280181885,1.5420180111077342
231,2.307523012161255,1.5416293249797737
232,2.317472457885742,1.5413811380971885
233,2.324937105178833,1.5409338504780743
234,2.3348867893218994,1.540313035551152
235,2.3448362350463867,1.5398510458205557
236,2.354785680770874,1.5398166617650266
237,2.3647353649139404,1.541095637788224
238,2.3746848106384277,1.5436268876690147
239,2.384634256362915,1.5462436588901753
240,2.3945837020874023,1.5484572589296577
241,2.4045333862304688,1.5503837520975348
242,2.414482831954956,1.5523896579641576
243,2.4244322776794434,1.5544016724128005
244,2.4343819618225098,1.5564747731882806
245,2.444331407546997,1.5583340714473006
246,2.4542808532714844,1.5598940456110713
247,2.464230537414551,1.5611424782771346
248,2.474179983139038,1.5622259776044367
249,2.4841294288635254,1.5632483904409882
250,2.494079113006592,1.564209716473865
251,2.504028558731079,1.5652504552799937
252,2.5139780044555664,1.5664500190067765
253,2.523927688598633,1.5678328421164032
254,2.53387713432312,1.56945390284543
255,2.5438265800476074,1.5712093540180203
256,2.5537760257720947,1.573086978172111
257,2.563725709915161,1.5750867752182958
258,2.5736751556396484,1.5772576147366044
259,2.5836246013641357,1.5797033435750483
260,2.593574285507202,1.5826560904431817
261,2.6035237312316895,1.5860058998513695
262,2.6134731769561768,1.5891907757568835
263,2.623422861099243,1.5917770032334804
264,2.6333723068237305,1.5934163900065896
265,2.6433217525482178,1.5943105211306092
266,2.653271436691284,1.5946548733014343
267,2.6632208824157715,1.594889269949096
268,2.673170328140259,1.5952763829167662
269,2.683120012283325,1.5959750369425592
270,2.6930694580078125,1.596606495984989
271,2.7030189037323,1.596865327240127
272,2.712968349456787,1.5959451885681328
273,2.7229180335998535,1.5942431421439824
274,2.732867479324341,1.5924739008109745
275,2.742816925048828,1.590832941190499
276,2.7527666091918945,1.5884406171004948
277,2.762716054916382,1.5860421845178778
278,2.772665500640869,1.5861177562076327
279,2.7826151847839355,1.5884413118261573
280,2.792564630508423,1.5923103566664931
281,2.80251407623291,1.5969674178261037
282,2.8124637603759766,1.6018443900841948
283,2.822413206100464,1.6060433022279021
284,2.832362651824951,1.6087578116554495
285,2.8423123359680176,1.609487008889365
286,2.852261781692505,1.6081820251542804
287,2.862211227416992,1.6051910534102196
288,2.8721606731414795,1.6011493933398004
289,2.882110357284546,1.596319717009711
290,2.892059803009033,1.5912945636111973
291,2.9020092487335205,1.5862510847646472
292,2.911958932876587,1.5812931267220256
293,2.921908378601074,1.5768299697238681
294,2.9318578243255615,1.5731365027028794
295,2.941807508468628,1.5699928143817659
296,2.9517569541931152,1.5671301243502376
297,2.9617063999176025,1.5644506938654659
298,2.971656084060669,1.5620766956705328
299,2.9816055297851562,1.5601058687466856
300,2.9915549755096436,1.5585687562126396
301,3.001504421234131,1.5572698810595746
302,3.0114541053771973,1.5558243980604884
303,3.0214035511016846,1.5541101345617052
304,3.031352996826172,1.552108764429736
305,3.0413026809692383,1.5497958528000588
306,3.0512521266937256,1.5471347480613467
307,3.061201572418213,1.5442598405677554
308,3.0711512565612793,1.5414032588798283
309,3.0798754692077637,1.538798357506442
310,3.089824914932251,1.5363754902977225
311,3.0997743606567383,1.5341542086798425
312,3.1097240447998047,1.5317802104849096
313,3.119673490524292,1.5294062125283954
314,3.1296229362487793,1.527044431884932
315,3.1395726203918457,1.525098039348769
316,3.149522066116333,1.523573144127774
317,3.1594715118408203,1.5221826392013307
318,3.1694211959838867,1.5202057034570453
319,3.179370641708374,1.5176179025966403
320,3.1893200874328613,1.5147246690589662
321,3.1992697715759277,1.5120635640818354
322,3.209219217300415,1.5101660410362956
323,3.2191686630249023,1.5099178541537104
324,3.2291181087493896,1.5103294017102298
325,3.239067792892456,1.5114067921425876
326,3.2490172386169434,1.5133821548010884
327,3.2589666843414307,1.5161394248988207
328,3.268916368484497,1.5190310850526865
329,3.2788658142089844,1.5217333773161945
330,3.2888152599334717,1.5243073878671705
331,3.298764944076538,1.5264965530421313
332,3.3087143898010254,1.528313090630966
333,3.3186638355255127,1.5299463686730441
334,3.328613519668579,1.5314330388691006
335,3.3385629653930664,1.5329074919905241
336,3.3485124111175537,1.534571313389736
337,3.358461856842041,1.5363939597096021
338,3.3684115409851074,1.5384976038422165
339,3.3783609867095947,1.5410288537230072
340,3.388310432434082,1.5442809246267852
341,3.3982601165771484,1.5483943154897268
342,3.4082095623016357,1.5538332837905464
343,3.418159008026123,1.5597426185693322
344,3.4281086921691895,1.5648700456704674
345,3.4380581378936768,1.5690506317700919
346,3.448007583618164,1.5727241998996315
347,3.4579572677612305,1.576538266667324
348,3.4679067134857178,1.5803645508374746
349,3.477856159210205,1.5840992053832588
350,3.4878058433532715,1.58767503476997
351,3.497755289077759,1.59105538738628
352,3.507704734802246,1.594270806499916
353,3.5176541805267334,1.5973335092749177
354,3.5276038646698,1.6002679300989686
355,3.537553310394287,1.6031290472831305
356,3.5475027561187744,1.6059474037971075
357,3.557452440261841,1.6087963035788115
358,3.567401885986328,1.6117979199375687
359,3.5773513317108154,1.6149278177108344
360,3.587301015853882,1.6182043230022964
361,3.597250461578369,1.6216396534528312
362,3.6071999073028564,1.62533154732843
363,3.617149591445923,1.6293716343130644
364,3.62709903717041,1.6337721320476113
365,3.6370484828948975,1.6382642594065244
366,3.646998167037964,1.6425059316839752
367,3.656947612762451,1.6460939784731445
368,3.6668970584869385,1.6485702505197106
369,3.676846504211426,1.6506677861597117
370,3.686796188354492,1.65261260522266
371,3.6967456340789795,1.6547284667577324
372,3.706695079803467,1.656997044631439
373,3.716644763946533,1.659027384885746
374,3.7265942096710205,1.6604896206941184
375,3.736543655395508,1.6614509469654142
376,3.746493339538574,1.6617647558536108
377,3.7564427852630615,1.6612722228776393
378,3.766392230987549,1.6599672391425548
379,3.7763419151306152,1.65745885065307
380,3.7862913608551025,1.6542968365262922
381,3.79624080657959,1.6522527058731493
382,3.8061904907226562,1.6524382330674408
383,3.8161399364471436,1.6549939175743338
384,3.826089382171631,1.659241698970246
385,3.835561513900757,1.6644245811599967
386,3.8455111980438232,1.6695092478889701
387,3.8554606437683105,1.6734393791455504
388,3.865410089492798,1.6754269591171023
389,3.875359535217285,1.6752948366246847
390,3.8853092193603516,1.6733484440885213
391,3.895258665084839,1.6695755646072057
392,3.905208110809326,1.6662791601858762
393,3.9151577949523926,1.663941813930097
394,3.92510724067688,1.660883646889749
395,3.935056686401367,1.6566159666023876
396,3.9450063705444336,1.6512487287960675
397,3.954955816268921,1.645576058550897
398,3.964905261993408,1.6400866481505063
399,3.9748549461364746,1.6349026695929196
400,3.984804391860962,1.6301768405876782
401,3.994753837585449,1.6258602910481124
402,4.004703521728516,1.621879717155519
403,4.014652967453003,1.6180946205101636
404,4.02460241317749,1.614590521915975
405,4.0345518589019775,1.6114773770414021
406,4.044501543045044,1.6087918374381687
407,4.054450988769531,1.606472817315879
408,4.0644004344940186,1.6044470125578074
409,4.074350118637085,1.6025983585260537
410,4.084299564361572,1.6007497047327188
411,4.09424901008606,1.598742225869718
412,4.104198694229126,1.5964048796139387
413,4.114148139953613,1.5932673001132633
414,4.124097585678101,1.5897754186831143
415,4.134047269821167,1.5859353439651158
416,4.143996715545654,1.5814049916706707
417,4.153946161270142,1.5761232754431393
418,4.163895845413208,1.570853776141229
419,4.173845291137695,1.5662012507162717
420,4.183794736862183,1.5628498684607175
421,4.19374418258667,1.5604331099830298
422,4.203693866729736,1.5584683915517954
423,4.213643312454224,1.5569007356606153
424,4.223592758178711,1.5554002750657228
425,4.233542442321777,1.5540158786318925
426,4.243491888046265,1.5526986775837566
427,4.253441333770752,1.5520106677107242
428,4.263391017913818,1.5520495872461897
429,4.273340463638306,1.5524122655877572
430,4.283289909362793,1.5526955314689976
431,4.293239593505859,1.5525817346891118
432,4.303189039230347,1.5518570728769254
433,4.313138484954834,1.5506742621233414
434,4.3230881690979,1.5494486906101654
435,4.333037614822388,1.5483941615691137
436,4.342987060546875,1.5477000430395556
437,4.352936506271362,1.5473113571500134
438,4.362886190414429,1.5471425825079632
439,4.372835636138916,1.5470593292304975
440,4.382785081863403,1.5469272067380797
441,4.39273476600647,1.5469661262735452
442,4.402684211730957,1.5471211104422538
443,4.412633657455444,1.5480580021619528
444,4.422583341598511,1.5499111914515222
445,4.432532787322998,1.5531754798173634
446,4.442482233047485,1.5576004121780125
447,4.452431917190552,1.5622941248893467
448,4.462381362915039,1.566871773290607
449,4.472330808639526,1.5713516834854808
450,4.482280254364014,1.575813267636272
451,4.49222993850708,1.5803237208008494
452,4.502179384231567,1.5845226329445568
453,4.512128829956055,1.5884161124109952
454,4.522078514099121,1.5918270079970087
455,4.532027959823608,1.5948469501018252
456,4.541977405548096,1.5975920030355184
457,4.551927089691162,1.6000927094697681
458,4.561876535415649,1.6023796133875576
459,4.571825981140137,1.6046665173053472
