ts,accuracy,x,y,z
0.0031249523162841797,3,-0.14355333149433136,-0.03726277872920036,-0.1007927656173706
0.013074636459350586,3,-0.14905111491680145,-0.04581489413976669,-0.10445795953273773
0.02302408218383789,3,-0.14966198801994324,-0.05192354694008827,-0.10690141469240189
0.032973527908325195,3,-0.14966198801994324,-0.05619960278272629,-0.10934487730264664
0.0429229736328125,3,-0.14844025671482086,-0.05925392732024193,-0.11178833991289139
0.052872657775878906,3,-0.14966198801994324,-0.06291911751031876,-0.11178833991289139
0.06282210350036621,3,-0.15271630883216858,-0.0659734457731247,-0.11056660860776901
0.07277154922485352,3,-0.16065755486488342,-0.06902777403593063,-0.11056660860776901
0.08272123336791992,3,-0.16310101747512817,-0.07147123664617538,-0.10934487730264664
0.09267067909240723,3,-0.16310101747512817,-0.07330382615327835,-0.10751228034496307
0.10262012481689453,3,-0.15882496535778046,-0.0806342139840126,-0.10201449692249298
0.11256980895996094,3,-0.14905111491680145,-0.0910189226269722,-0.09712757170200348
0.12251925468444824,3,-0.13561208546161652,-0.10384709388017654,-0.08857546001672745
0.13246870040893555,3,-0.11911872029304504,-0.11484266817569733,-0.08002334833145142
0.14241838455200195,3,-0.10018189996480942,-0.12522737681865692,-0.07147123664617538
0.15236783027648926,3,-0.07941248267889023,-0.13866640627384186,-0.06414084881544113
0.16231727600097656,3,-0.059864792972803116,-0.15577064454555511,-0.05742133408784866
0.17226696014404297,3,-0.03726277872920036,-0.16493362188339233,-0.04948008432984352
0.18221640586853027,3,-0.004886921960860491,-0.1716531366109848,-0.0403171069920063
0.19216585159301758,3,0.01466076634824276,-0.1765400618314743,-0.03420845419168472
0.20211529731750488,3,0.036041051149368286,-0.1820378452539444,-0.030543262138962746
0.2120649814605713,3,0.05192354694008827,-0.18325957655906677,-0.024434609338641167
0.2220144271850586,3,0.059864792972803116,-0.18325957655906677,-0.016493361443281174
0.2319638729095459,3,0.06291911751031876,-0.18020524084568024,-0.01160643994808197
0.2419135570526123,3,0.060475658625364304,-0.182648703455925,-0.007941247895359993
0.2518630027770996,3,0.05192354694008827,-0.19058994948863983,-0.006108652334660292
0.2618124485015869,3,0.04581489413976669,-0.19853121042251587,-0.009773843921720982
0.2717621326446533,3,0.03787364438176155,-0.20830504596233368,-0.015271631069481373
0.2817115783691406,3,0.03237585723400116,-0.22540926933288574,-0.02321287989616394
0.29166102409362793,3,0.03176499158143997,-0.2272418737411499,-0.02626720629632473
0.30161070823669434,3,0.02932153269648552,-0.2272418737411499,-0.02687807008624077
0.31156015396118164,3,0.03176499158143997,-0.22907446324825287,-0.02626720629632473
0.32150959968566895,3,0.039706241339445114,-0.22968533635139465,-0.02871066704392433
0.33145904541015625,3,0.04764748737215996,-0.23640485107898712,-0.02932153269648552
0.34140872955322266,3,0.059864792972803116,-0.24007004499435425,-0.029932396486401558
0.35135817527770996,3,0.07147123664617538,-0.24129177629947662,-0.028099801391363144
