ts,accuracy,x,y,z
0.0031249523162841797,3,9.433155059814453,-0.8619126081466675,2.097320795059204
0.013074636459350586,3,9.452308654785156,-0.871489405632019,2.183511972427368
0.02302408218383789,3,9.442731857299805,-0.8810662031173706,2.2026655673980713
0.032973527908325195,3,9.433155059814453,-0.871489405632019,2.2409727573394775
0.0429229736328125,3,9.500192642211914,-0.8523358106613159,2.2409727573394775
0.052872657775878906,3,9.528923034667969,-0.7565677165985107,2.231395959854126
0.06282210350036621,3,9.500192642211914,-0.689530074596405,2.2026655673980713
0.07277154922485352,3,9.490615844726562,-0.6703764796257019,2.3271639347076416
0.08272123336791992,3,9.41400146484375,-0.6416460275650024,2.3367409706115723
0.09267067909240723,3,9.423578262329102,-0.689530074596405,2.4133553504943848
0.10262012481689453,3,9.366117477416992,-0.7757213711738586,2.4420857429504395
0.11256980895996094,3,9.337387084960938,-0.8427590131759644,2.4612393379211426
0.12251925468444824,3,9.375694274902344,-0.9672574996948242,2.5091233253479004
0.13246870040893555,3,9.433155059814453,-1.0247182846069336,2.470816135406494
0.14241838455200195,3,9.375694274902344,-1.0342950820922852,2.5761611461639404
0.15236783027648926,3,9.385271072387695,-1.0630255937576294,2.537853717803955
0.16231727600097656,3,9.41400146484375,-1.015141487121582,2.5282769203186035
0.17226696014404297,3,9.35654067993164,-0.9289502501487732,2.518700122833252
0.18221640586853027,3,9.308655738830566,-0.9289502501487732,2.470816135406494
0.19216585159301758,3,9.385271072387695,-0.8523358106613159,2.4612393379211426
0.20211529731750488,3,9.318233489990234,-0.7852981686592102,2.3080103397369385
0.2120649814605713,3,9.308655738830566,-0.689530074596405,2.2218191623687744
0.2220144271850586,3,9.404424667358398,-0.7182605266571045,2.145204782485962
0.2319638729095459,3,9.490615844726562,-0.6416460275650024,2.0207061767578125
0.2419135570526123,3,9.567230224609375,-0.5841852426528931,1.9153614044189453
0.2518630027770996,3,9.672574996948242,-0.49799394607543945,1.9345149993896484
0.2618124485015869,3,9.710882186889648,-0.4213795065879822,1.8962076902389526
0.2717621326446533,3,9.682151794433594,-0.363918662071228,1.9728221893310547
0.2817115783691406,3,9.701305389404297,-0.3926490843296051,1.9057846069335938
0.29166102409362793,3,9.691728591918945,-0.45010992884635925,1.867477297782898
0.30161070823669434,3,9.758766174316406,-0.47884035110473633,1.867477297782898
0.31156015396118164,3,9.720458984375,-0.5363011956214905,1.9057846069335938
0.32150959968566895,3,9.624691009521484,-0.5650315880775452,1.944091796875
0.33145904541015625,3,9.624691009521484,-0.5650315880775452,1.9249382019042969
0.34140872955322266,3,9.615114212036133,-0.5937620401382446,1.886630892753601
0.35135817527770996,3,9.59596061706543,-0.5554547905921936,1.8387469053268433
0.36130762100219727,3,9.634267807006836,-0.507570743560791,1.8291701078414917
0.37125730514526367,3,9.615114212036133,-0.507570743560791,1.8387469053268433
0.381206750869751,3,9.701305389404297,-0.47884035110473633,1.8387469053268433
0.3911561965942383,3,9.739612579345703,-0.43095630407333374,1.8579005002975464
0.4011058807373047,3,9.749189376831055,-0.43095630407333374,1.8387469053268433
0.411055326461792,3,9.730035781860352,-0.4213795065879822,1.800439715385437
0.4210047721862793,3,9.739612579345703,-0.40222588181495667,1.7334020137786865
0.4309544563293457,3,9.624691009521484,-0.3447650372982025,1.7142484188079834
0.440903902053833,3,9.605537414550781,-0.35434186458587646,1.6759412288665771
0.4508533477783203,3,9.605537414550781,-0.3447650372982025,1.6950948238372803
0.4608030319213867,3,9.653421401977539,-0.28730419278144836,1.6184803247451782
0.470752477645874,3,9.749189376831055,-0.28730419278144836,1.522712230682373
0.48070192337036133,3,9.825803756713867,-0.28730419278144836,1.4652514457702637
0.49065136909484863,3,9.90241813659668,-0.33518823981285095,1.37906014919281
0.500601053237915,3,9.873687744140625,-0.3734954595565796,1.3886369466781616
0.5105504989624023,3,9.825803756713867,-0.363918662071228,1.3694833517074585
0.5204999446868896,3,9.883264541625977,-0.3926490843296051,1.4077905416488647
0.530449628829956,3,9.921571731567383,-0.3447650372982025,1.3407529592514038
0.5403990745544434,3,9.892841339111328,-0.38307225704193115,1.292868971824646
0.5503485202789307,3,9.950302124023438,-0.3734954595565796,1.2737152576446533
0.5602982044219971,3,9.950302124023438,-0.3926490843296051,1.2545616626739502
0.5702476501464844,3,9.959878921508789,-0.4118026793003082,1.2832920551300049
0.5801970958709717,3,9.959878921508789,-0.38307225704193115,1.3024457693099976
0.5901467800140381,3,9.911994934082031,-0.33518823981285095,1.2449848651885986
0.6000962257385254,3,9.854534149169922,-0.28730419278144836,1.2066776752471924
0.6100456714630127,3,9.835380554199219,-0.2968810200691223,1.1779472827911377
0.6199953556060791,3,9.806650161743164,-0.24899697303771973,1.1492167711257935
0.6299448013305664,3,9.835380554199219,-0.24899697303771973,1.158793568611145
0.6398942470550537,3,9.835380554199219,-0.2585737705230713,1.1109095811843872
0.649843692779541,3,9.931148529052734,-0.2106897532939911,1.1013327836990356
0.6597933769226074,3,9.883264541625977,-0.2968810200691223,1.1204863786697388
0.6697428226470947,3,9.998186111450195,-0.28730419278144836,1.139639973640442
0.679692268371582,3,9.998186111450195,-0.31603461503982544,1.0630255937576294
0.691525936126709,3,9.854534149169922,-0.3064578175544739,1.072602391242981
0.7014753818511963,3,9.864110946655273,-0.3256114423274994,1.0342950820922852
0.7114248275756836,3,9.90241813659668,-0.31603461503982544,0.9672574996948242
0.72137451171875,3,9.835380554199219,-0.35434186458587646,1.0055646896362305
0.7313239574432373,3,9.959878921508789,-0.3447650372982025,1.0342950820922852
0.7412734031677246,3,9.911994934082031,-0.31603461503982544,1.0247182846069336
0.7512228488922119,3,9.873687744140625,-0.3064578175544739,1.0438719987869263
0.7611725330352783,3,9.988609313964844,-0.33518823981285095,1.1013327836990356
0.7711219787597656,3,9.883264541625977,-0.2968810200691223,1.2066776752471924
0.7810714244842529,3,9.864110946655273,-0.3734954595565796,1.2258312702178955
0.7910211086273193,3,9.806650161743164,-0.35434186458587646,1.1683704853057861
0.8009705543518066,3,9.682151794433594,-0.38307225704193115,1.2545616626739502
0.810920000076294,3,9.615114212036133,-0.4405331015586853,1.3311761617660522
0.8208696842193604,3,9.710882186889648,-0.4596867263317108,1.3503297567367554
0.8308191299438477,3,9.84495735168457,-0.49799394607543945,1.37906014919281
0.840768575668335,3,9.701305389404297,-0.40222588181495667,1.3215993642807007
0.8507182598114014,3,9.768342971801758,-0.4596867263317108,1.2449848651885986
0.8606677055358887,3,9.749189376831055,-0.4213795065879822,1.2641384601593018
0.870617151260376,3,9.825803756713867,-0.4405331015586853,1.3503297567367554
0.8805668354034424,3,9.797073364257812,-0.40222588181495667,1.235408067703247
0.8905162811279297,3,9.864110946655273,-0.3926490843296051,1.2066776752471924
0.900465726852417,3,9.797073364257812,-0.26815059781074524,1.235408067703247
0.9104151725769043,3,9.77791976928711,-0.2968810200691223,1.2737152576446533
0.9203648567199707,3,9.825803756713867,-0.3447650372982025,1.216254472732544
0.930314302444458,3,9.77791976928711,-0.35434186458587646,1.235408067703247
0.9402637481689453,3,9.84495735168457,-0.4405331015586853,1.2545616626739502
0.9502134323120117,3,9.758766174316406,-0.40222588181495667,1.2737152576446533
0.960162878036499,3,9.615114212036133,-0.4596867263317108,1.2737152576446533
0.9701123237609863,3,9.787496566772461,-0.4596867263317108,1.3215993642807007
0.9800620079040527,3,9.854534149169922,-0.47884035110473633,1.2066776752471924
0.99001145362854,3,9.892841339111328,-0.5267243981361389,1.3311761617660522
0.9999608993530273,3,9.77791976928711,-0.4118026793003082,1.2545616626739502
1.0099105834960938,3,9.634267807006836,-0.3734954595565796,1.3503297567367554
1.019860029220581,3,9.730035781860352,-0.40222588181495667,1.1683704853057861
1.0298094749450684,3,9.864110946655273,-0.5363011956214905,1.2545616626739502
1.0397591590881348,3,9.797073364257812,-0.4692635238170624,1.216254472732544
1.049708604812622,3,9.940725326538086,-0.4405331015586853,1.3120225667953491
1.0596580505371094,3,9.720458984375,-0.38307225704193115,1.3311761617660522
1.0696074962615967,3,9.758766174316406,-0.4213795065879822,1.37906014919281
1.079557180404663,3,9.806650161743164,-0.47884035110473633,1.580173134803772
1.0895066261291504,3,9.720458984375,-0.43095630407333374,1.3694833517074585
1.0994560718536377,3,9.710882186889648,-0.5171475410461426,1.3694833517074585
1.109405755996704,3,9.749189376831055,-0.47884035110473633,1.3886369466781616
1.1193552017211914,3,9.653421401977539,-0.5267243981361389,1.359906554222107
1.1293046474456787,3,9.710882186889648,-0.49799394607543945,1.4652514457702637
1.1392543315887451,3,9.749189376831055,-0.5363011956214905,1.4652514457702637
1.1492037773132324,3,9.682151794433594,-0.45010992884635925,1.6089035272598267
1.1591532230377197,3,9.653421401977539,-0.4596867263317108,1.5131354331970215
1.1691029071807861,3,9.701305389404297,-0.5267243981361389,1.5131354331970215
1.1790523529052734,3,9.749189376831055,-0.4692635238170624,1.455674648284912
1.1890017986297607,3,9.854534149169922,-0.507570743560791,1.4652514457702637
1.198951244354248,3,9.682151794433594,-0.43095630407333374,1.436521053314209
1.2089009284973145,3,9.787496566772461,-0.4405331015586853,1.4652514457702637
1.2188503742218018,3,9.730035781860352,-0.45010992884635925,1.5514427423477173
1.228799819946289,3,9.643844604492188,-0.3447650372982025,1.5514427423477173
1.2387495040893555,3,9.710882186889648,-0.38307225704193115,1.5897499322891235
1.2486989498138428,3,9.701305389404297,-0.3734954595565796,1.656787633895874
1.25864839553833,3,9.624691009521484,-0.4213795065879822,1.5705963373184204
1.2685980796813965,3,9.624691009521484,-0.40222588181495667,1.5897499322891235
1.2785475254058838,3,9.576807022094727,-0.40222588181495667,1.580173134803772
1.288496971130371,3,9.557653427124023,-0.4118026793003082,1.5514427423477173
1.2984466552734375,3,9.66299819946289,-0.35434186458587646,1.4748282432556152
1.3083961009979248,3,9.701305389404297,-0.40222588181495667,1.4652514457702637
1.318345546722412,3,9.84495735168457,-0.4213795065879822,1.5131354331970215
1.3282952308654785,3,9.720458984375,-0.35434186458587646,1.656787633895874
1.3382446765899658,3,9.758766174316406,-0.35434186458587646,1.6184803247451782
1.3481941223144531,3,9.691728591918945,-0.3256114423274994,1.647210717201233
1.3581435680389404,3,9.615114212036133,-0.2298433631658554,1.6376339197158813
1.3680932521820068,3,9.576807022094727,-0.23942017555236816,1.6663644313812256
1.3780426979064941,3,9.624691009521484,-0.23942017555236816,1.6950948238372803
1.3879921436309814,3,9.605537414550781,-0.2585737705230713,1.723825216293335
1.3979418277740479,3,9.605537414550781,-0.2777273952960968,1.6855180263519287
1.4078912734985352,3,9.615114212036133,-0.2968810200691223,1.6759412288665771
1.4178407192230225,3,9.615114212036133,-0.28730419278144836,1.6759412288665771
1.4277904033660889,3,9.624691009521484,-0.31603461503982544,1.656787633895874
1.4377398490905762,3,9.643844604492188,-0.33518823981285095,1.647210717201233
1.4461517333984375,3,9.643844604492188,-0.2968810200691223,1.7142484188079834
1.4561011791229248,3,9.615114212036133,-0.24899697303771973,1.723825216293335
1.466050624847412,3,9.615114212036133,-0.24899697303771973,1.723825216293335
1.4760003089904785,3,9.701305389404297,-0.23942017555236816,1.6759412288665771
1.4859497547149658,3,9.615114212036133,-0.23942017555236816,1.6280571222305298
1.4958992004394531,3,9.643844604492188,-0.2106897532939911,1.5131354331970215
1.5058488845825195,3,9.672574996948242,-0.23942017555236816,1.5322890281677246
1.5157983303070068,3,9.672574996948242,-0.2298433631658554,1.5131354331970215
1.5257477760314941,3,9.710882186889648,-0.24899697303771973,1.5897499322891235
1.5356972217559814,3,9.730035781860352,-0.22026655077934265,1.6280571222305298
1.5456469058990479,3,9.768342971801758,-0.2106897532939911,1.6280571222305298
1.5555963516235352,3,9.797073364257812,-0.22026655077934265,1.599326729774475
1.5655457973480225,3,9.720458984375,-0.23942017555236816,1.50355863571167
1.5754954814910889,3,9.730035781860352,-0.2777273952960968,1.5705963373184204
1.5854449272155762,3,9.701305389404297,-0.28730419278144836,1.5897499322891235
1.5953943729400635,3,9.682151794433594,-0.22026655077934265,1.580173134803772
1.6053440570831299,3,9.66299819946289,-0.22026655077934265,1.5418659448623657
1.6152935028076172,3,9.682151794433594,-0.19153612852096558,1.6280571222305298
1.6252429485321045,3,9.691728591918945,-0.17238251864910126,1.6855180263519287
1.635192632675171,3,9.710882186889648,-0.20111294090747833,1.599326729774475
1.6451420783996582,3,9.739612579345703,-0.20111294090747833,1.6184803247451782
1.6550915241241455,3,9.730035781860352,-0.17238251864910126,1.6089035272598267
1.6650409698486328,3,9.672574996948242,-0.2777273952960968,1.6950948238372803
1.6749906539916992,3,9.576807022094727,-0.23942017555236816,1.656787633895874
1.6849400997161865,3,9.624691009521484,-0.2585737705230713,1.6376339197158813
1.6948895454406738,3,9.59596061706543,-0.3256114423274994,1.6089035272598267
1.7048392295837402,3,9.624691009521484,-0.33518823981285095,1.6855180263519287
1.7147886753082275,3,9.701305389404297,-0.40222588181495667,1.6663644313812256
1.7247381210327148,3,9.749189376831055,-0.43095630407333374,1.6280571222305298
1.7346878051757812,3,9.720458984375,-0.40222588181495667,1.656787633895874
1.7446372509002686,3,9.749189376831055,-0.4118026793003082,1.647210717201233
1.7545866966247559,3,9.701305389404297,-0.3447650372982025,1.7142484188079834
1.7645363807678223,3,9.691728591918945,-0.40222588181495667,1.723825216293335
1.7744858264923096,3,9.691728591918945,-0.3734954595565796,1.7142484188079834
1.7844352722167969,3,9.720458984375,-0.3447650372982025,1.7046716213226318
1.7943849563598633,3,9.739612579345703,-0.38307225704193115,1.656787633895874
1.8043344020843506,3,9.768342971801758,-0.363918662071228,1.647210717201233
1.814283847808838,3,9.701305389404297,-0.363918662071228,1.6376339197158813
1.8242332935333252,3,9.730035781860352,-0.4118026793003082,1.656787633895874
1.8341829776763916,3,9.710882186889648,-0.43095630407333374,1.6759412288665771
1.844132423400879,3,9.710882186889648,-0.45010992884635925,1.723825216293335
1.8540818691253662,3,9.653421401977539,-0.4692635238170624,1.7525556087493896
1.8640315532684326,3,9.643844604492188,-0.4405331015586853,1.7525556087493896
1.87398099899292,3,9.653421401977539,-0.4213795065879822,1.7621324062347412
1.8839304447174072,3,9.576807022094727,-0.4213795065879822,1.7142484188079834
1.8938801288604736,3,9.634267807006836,-0.38307225704193115,1.7525556087493896
1.903829574584961,3,9.586383819580078,-0.3926490843296051,1.800439715385437
1.9137790203094482,3,9.586383819580078,-0.4213795065879822,1.7908629179000854
1.9237287044525146,3,9.624691009521484,-0.4213795065879822,1.800439715385437
1.933678150177002,3,9.691728591918945,-0.4405331015586853,1.7812861204147339
1.9436275959014893,3,9.720458984375,-0.4884171485900879,1.7908629179000854
1.9535772800445557,3,9.691728591918945,-0.47884035110473633,1.8579005002975464
1.963526725769043,3,9.682151794433594,-0.507570743560791,1.867477297782898
1.9734761714935303,3,9.739612579345703,-0.4596867263317108,1.8483237028121948
1.9834256172180176,3,9.701305389404297,-0.47884035110473633,1.8387469053268433
1.993375301361084,3,9.66299819946289,-0.5363011956214905,1.8195933103561401
2.0033247470855713,3,9.634267807006836,-0.5554547905921936,1.8770540952682495
2.0132741928100586,3,9.586383819580078,-0.5171475410461426,1.9057846069335938
2.023223876953125,3,9.59596061706543,-0.4596867263317108,1.886630892753601
2.0331733226776123,3,9.615114212036133,-0.47884035110473633,1.8195933103561401
2.0431227684020996,3,9.643844604492188,-0.4405331015586853,1.7717092037200928
2.053072452545166,3,9.682151794433594,-0.4405331015586853,1.7908629179000854
2.0630218982696533,3,9.59596061706543,-0.3926490843296051,1.7525556087493896
2.0729713439941406,3,9.548076629638672,-0.40222588181495667,1.7908629179000854
2.082921028137207,3,9.634267807006836,-0.40222588181495667,1.8291701078414917
2.0928704738616943,3,9.797073364257812,-0.40222588181495667,1.800439715385437
2.1028199195861816,3,9.911994934082031,-0.4213795065879822,1.742978811264038
2.112769603729248,3,9.864110946655273,-0.45010992884635925,1.723825216293335
2.1227190494537354,3,9.672574996948242,-0.4213795065879822,1.7717092037200928
2.1326684951782227,3,9.653421401977539,-0.4213795065879822,1.7525556087493896
2.14261794090271,3,9.605537414550781,-0.49799394607543945,1.723825216293335
2.1525676250457764,3,9.615114212036133,-0.5267243981361389,1.6950948238372803
2.1625170707702637,3,9.653421401977539,-0.4118026793003082,1.7142484188079834
2.172466516494751,3,9.749189376831055,-0.2777273952960968,1.742978811264038
2.1824162006378174,3,9.749189376831055,-0.14365209639072418,1.723825216293335
